Model	config_file	seed	epoch
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	84
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	85
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	86
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	87
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	88
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	89
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	90
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	91
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	92
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	93
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	94
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	95
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	96
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	97
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	98
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	99
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	100
