Model	config_file	seed	epoch
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	60
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	61
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	62
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	63
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	64
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	65
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	66
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	67
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	68
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	69
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	70
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	71
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	72
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	73
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	74
ig_resnext101_32x8d	configs_unified_lr/ig_resnext101_32x8d/config_ig_resnext101_32x8d_MagFace_AdamW_0.001_cosine.yaml	222	75
